Time(s),Input(v),Output(v),Output(m)
181.599999999994,5.000,10.000,4966.377
181.699999999994,5.000,10.000,4970.199
181.799999999994,5.000,10.000,4974.026
181.899999999994,5.000,10.000,4977.856
181.999999999994,5.000,10.000,4981.690
182.099999999994,5.000,10.000,4985.529
182.199999999994,5.000,10.000,4989.371
182.299999999994,5.000,10.000,4993.218
182.399999999994,5.000,10.000,4997.068
182.499999999994,5.000,10.000,5000.922
182.599999999994,5.000,10.000,5004.780
182.699999999994,5.000,10.000,5008.641
182.799999999994,5.000,10.000,5012.507
182.899999999994,5.000,10.000,5016.375
182.999999999994,5.000,10.000,5020.248
183.099999999994,5.000,10.000,5024.123
183.199999999994,5.000,10.000,5028.003
183.299999999994,5.000,10.000,5031.885
183.399999999994,5.000,10.000,5035.772
183.499999999994,5.000,10.000,5039.661
183.599999999994,5.000,10.000,5043.554
183.699999999994,5.000,10.000,5047.450
183.799999999994,5.000,10.000,5051.349
183.899999999994,5.000,10.000,5055.251
183.999999999994,5.000,10.000,5059.156
184.099999999994,5.000,10.000,5063.065
184.199999999994,5.000,10.000,5066.976
184.299999999994,5.000,10.000,5070.891
184.399999999994,5.000,10.000,5074.808
184.499999999994,5.000,10.000,5078.728
184.599999999994,5.000,10.000,5082.651
184.699999999994,5.000,10.000,5086.577
184.799999999994,5.000,10.000,5090.506
184.899999999994,5.000,10.000,5094.437
184.999999999994,5.000,10.000,5098.371
185.099999999994,5.000,10.000,5102.308
185.199999999994,5.000,10.000,5106.248
185.299999999994,5.000,10.000,5110.190
185.399999999994,5.000,10.000,5114.134
185.499999999994,5.000,10.000,5118.081
185.599999999994,5.000,10.000,5122.031
185.699999999994,5.000,10.000,5125.983
185.799999999994,5.000,10.000,5129.938
185.899999999994,5.000,10.000,5133.895
185.999999999994,5.000,10.000,5137.854
186.099999999994,5.000,10.000,5141.815
186.199999999994,5.000,10.000,5145.779
186.299999999994,5.000,10.000,5149.745
186.399999999994,5.000,10.000,5153.714
186.499999999994,5.000,10.000,5157.684
186.599999999994,5.000,10.000,5161.657
186.699999999994,5.000,10.000,5165.632
186.799999999994,5.000,10.000,5169.609
186.899999999994,5.000,10.000,5173.588
186.999999999994,5.000,10.000,5177.569
187.099999999994,5.000,10.000,5181.552
187.199999999994,5.000,10.000,5185.538
187.299999999994,5.000,10.000,5189.525
187.399999999994,5.000,10.000,5193.514
187.499999999994,5.000,10.000,5197.505
187.599999999994,5.000,10.000,5201.498
187.699999999994,5.000,10.000,5205.493
187.799999999994,5.000,10.000,5209.489
187.899999999994,5.000,10.000,5213.488
187.999999999994,5.000,10.000,5217.488
188.099999999994,5.000,10.000,5221.490
188.199999999994,5.000,10.000,5225.494
188.299999999994,5.000,10.000,5229.499
188.399999999994,5.000,10.000,5233.506
188.499999999994,5.000,10.000,5237.515
188.599999999994,5.000,10.000,5241.526
188.699999999994,5.000,10.000,5245.538
188.799999999994,5.000,10.000,5249.551
188.899999999994,5.000,10.000,5253.567
188.999999999994,5.000,10.000,5257.584
189.099999999994,5.000,10.000,5261.602
189.199999999994,5.000,10.000,5265.622
189.299999999994,5.000,10.000,5269.643
189.399999999994,5.000,10.000,5273.666
189.499999999994,5.000,10.000,5277.691
189.599999999994,5.000,10.000,5281.717
189.699999999994,5.000,10.000,5285.744
189.799999999994,5.000,10.000,5289.773
189.899999999993,5.000,10.000,5293.803
189.999999999993,5.000,10.000,5297.834
190.099999999993,5.000,10.000,5301.867
190.199999999993,5.000,10.000,5305.901
190.299999999993,5.000,10.000,5309.936
190.399999999993,5.000,10.000,5313.973
190.499999999993,5.000,10.000,5318.011
190.599999999993,5.000,10.000,5322.050
190.699999999993,5.000,10.000,5326.090
190.799999999993,5.000,10.000,5330.132
190.899999999993,5.000,10.000,5334.175
190.999999999993,5.000,10.000,5338.219
191.099999999993,5.000,10.000,5342.264
191.199999999993,5.000,10.000,5346.311
191.299999999993,5.000,10.000,5350.358
191.399999999993,5.000,10.000,5354.407
191.499999999993,5.000,10.000,5358.457
191.599999999993,5.000,10.000,5362.507
191.699999999993,5.000,10.000,5366.559
191.799999999993,5.000,10.000,5370.612
191.899999999993,5.000,10.000,5374.666
191.999999999993,5.000,10.000,5378.721
192.099999999993,5.000,10.000,5382.778
192.199999999993,5.000,10.000,5386.835
192.299999999993,5.000,10.000,5390.893
192.399999999993,5.000,10.000,5394.952
192.499999999993,5.000,10.000,5399.012
192.599999999993,5.000,10.000,5403.073
192.699999999993,5.000,10.000,5407.135
192.799999999993,5.000,10.000,5411.198
192.899999999993,5.000,10.000,5415.262
192.999999999993,5.000,10.000,5419.326
193.099999999993,5.000,10.000,5423.392
193.199999999993,5.000,10.000,5427.458
193.299999999993,5.000,10.000,5431.526
193.399999999993,5.000,10.000,5435.594
193.499999999993,5.000,10.000,5439.663
193.599999999993,5.000,10.000,5443.733
193.699999999993,5.000,10.000,5447.804
193.799999999993,5.000,10.000,5451.875
193.899999999993,5.000,10.000,5455.947
193.999999999993,5.000,10.000,5460.021
194.099999999993,5.000,10.000,5464.094
194.199999999993,5.000,10.000,5468.169
194.299999999993,5.000,10.000,5472.245
194.399999999993,5.000,10.000,5476.321
194.499999999993,5.000,10.000,5480.398
194.599999999993,5.000,10.000,5484.475
194.699999999993,5.000,10.000,5488.554
194.799999999993,5.000,10.000,5492.633
194.899999999993,5.000,10.000,5496.712
194.999999999993,5.000,10.000,5500.793
195.099999999993,5.000,10.000,5504.874
195.199999999993,5.000,10.000,5508.956
195.299999999993,5.000,10.000,5513.038
195.399999999993,5.000,10.000,5517.121
195.499999999993,5.000,10.000,5521.205
195.599999999993,5.000,10.000,5525.289
195.699999999993,5.000,10.000,5529.374
195.799999999993,5.000,10.000,5533.460
195.899999999993,5.000,10.000,5537.546
195.999999999993,5.000,10.000,5541.633
196.099999999993,5.000,10.000,5545.720
196.199999999993,5.000,10.000,5549.808
196.299999999993,5.000,10.000,5553.897
196.399999999993,5.000,10.000,5557.986
196.499999999993,5.000,10.000,5562.075
196.599999999993,5.000,10.000,5566.166
196.699999999993,5.000,10.000,5570.256
196.799999999993,5.000,10.000,5574.348
196.899999999993,5.000,10.000,5578.440
196.999999999993,5.000,10.000,5582.532
197.099999999993,5.000,10.000,5586.625
197.199999999993,5.000,10.000,5590.718
197.299999999993,5.000,10.000,5594.812
197.399999999993,5.000,10.000,5598.907
197.499999999993,5.000,10.000,5603.001
197.599999999993,5.000,10.000,5607.097
197.699999999993,5.000,10.000,5611.193
197.799999999993,5.000,10.000,5615.289
197.899999999993,5.000,10.000,5619.386
197.999999999993,5.000,10.000,5623.483
198.099999999993,5.000,10.000,5627.580
198.199999999993,5.000,10.000,5631.679
198.299999999993,5.000,10.000,5635.777
198.399999999993,5.000,10.000,5639.876
198.499999999993,5.000,10.000,5643.976
198.599999999993,5.000,10.000,5648.075
198.699999999993,5.000,10.000,5652.176
198.799999999993,5.000,10.000,5656.276
198.899999999993,5.000,10.000,5660.377
198.999999999993,5.000,10.000,5664.479
199.099999999993,5.000,10.000,5668.581
199.199999999993,5.000,10.000,5672.683
199.299999999993,5.000,10.000,5676.785
199.399999999993,5.000,10.000,5680.888
199.499999999993,5.000,10.000,5684.992
199.599999999993,5.000,10.000,5689.095
199.699999999993,5.000,10.000,5693.200
199.799999999993,5.000,10.000,5697.304
199.899999999993,5.000,10.000,5701.409
199.999999999993,5.000,10.000,5705.514
200.099999999993,5.000,10.000,5709.619
200.199999999993,5.000,10.000,5713.725
200.299999999993,5.000,10.000,5717.831
200.399999999993,5.000,10.000,5721.938
200.499999999993,5.000,10.000,5726.045
200.599999999993,5.000,10.000,5730.152
200.699999999993,5.000,10.000,5734.259
200.799999999993,5.000,10.000,5738.367
200.899999999993,5.000,10.000,5742.475
200.999999999993,5.000,10.000,5746.583
201.099999999993,5.000,10.000,5750.692
201.199999999993,5.000,10.000,5754.801
201.299999999993,5.000,10.000,5758.910
201.399999999993,5.000,10.000,5763.020
201.499999999993,5.000,10.000,5767.129
201.599999999993,5.000,10.000,5771.239
201.699999999993,5.000,10.000,5775.350
201.799999999993,5.000,10.000,5779.460
201.899999999993,5.000,10.000,5783.571
201.999999999993,5.000,10.000,5787.682
202.099999999993,5.000,10.000,5791.794
202.199999999993,5.000,10.000,5795.906
202.299999999993,5.000,10.000,5800.017
202.399999999993,5.000,10.000,5804.130
202.499999999993,5.000,10.000,5808.242
202.599999999993,5.000,10.000,5812.355
202.699999999993,5.000,10.000,5816.468
202.799999999993,5.000,10.000,5820.581
202.899999999993,5.000,10.000,5824.694
202.999999999993,5.000,10.000,5828.808
203.099999999993,5.000,10.000,5832.922
203.199999999993,5.000,10.000,5837.036
203.299999999993,5.000,10.000,5841.150
203.399999999993,5.000,10.000,5845.264
203.499999999993,5.000,10.000,5849.379
203.599999999993,5.000,10.000,5853.494
203.699999999993,5.000,10.000,5857.609
203.799999999993,5.000,10.000,5861.724
203.899999999993,5.000,10.000,5865.840
203.999999999993,5.000,10.000,5869.956
204.099999999993,5.000,10.000,5874.072
204.199999999993,5.000,10.000,5878.188
204.299999999993,5.000,10.000,5882.304
204.399999999993,5.000,10.000,5886.421
204.499999999993,5.000,10.000,5890.537
204.599999999993,5.000,10.000,5894.654
204.699999999993,5.000,10.000,5898.771
204.799999999993,5.000,10.000,5902.888
204.899999999993,5.000,10.000,5907.006
204.999999999993,5.000,10.000,5911.123
205.099999999993,5.000,10.000,5915.241
205.199999999993,5.000,10.000,5919.359
205.299999999993,5.000,10.000,5923.477
205.399999999993,5.000,10.000,5927.595
205.499999999993,5.000,10.000,5931.714
205.599999999993,5.000,10.000,5935.832
205.699999999993,5.000,10.000,5939.951
205.799999999993,5.000,10.000,5944.070
205.899999999993,5.000,10.000,5948.189
205.999999999993,5.000,10.000,5952.308
206.099999999993,5.000,10.000,5956.428
206.199999999993,5.000,10.000,5960.547
206.299999999993,5.000,10.000,5964.667
206.399999999993,5.000,10.000,5968.787
206.499999999993,5.000,10.000,5972.907
206.599999999993,5.000,10.000,5977.027
206.699999999993,5.000,10.000,5981.147
206.799999999993,5.000,10.000,5985.267
206.899999999993,5.000,10.000,5989.388
206.999999999993,5.000,10.000,5993.508
207.099999999993,5.000,10.000,5997.629
207.199999999993,5.000,10.000,6001.750
207.299999999993,5.000,10.000,6005.871
207.399999999993,5.000,10.000,6009.992
207.499999999992,5.000,10.000,6014.113
207.599999999992,5.000,10.000,6018.235
207.699999999992,5.000,10.000,6022.356
207.799999999992,5.000,10.000,6026.478
207.899999999992,5.000,10.000,6030.600
207.999999999992,5.000,10.000,6034.722
208.099999999992,5.000,10.000,6038.844
208.199999999992,5.000,10.000,6042.966
208.299999999992,5.000,10.000,6047.088
208.399999999992,5.000,10.000,6051.210
208.499999999992,5.000,10.000,6055.333
208.599999999992,5.000,10.000,6059.455
208.699999999992,5.000,10.000,6063.578
208.799999999992,5.000,10.000,6067.700
208.899999999992,5.000,10.000,6071.823
208.999999999992,5.000,10.000,6075.946
209.099999999992,5.000,10.000,6080.069
209.199999999992,5.000,10.000,6084.192
209.299999999992,5.000,10.000,6088.316
209.399999999992,5.000,10.000,6092.439
209.499999999992,5.000,10.000,6096.562
209.599999999992,5.000,10.000,6100.686
209.699999999992,5.000,10.000,6104.809
209.799999999992,5.000,10.000,6108.933
209.899999999992,5.000,10.000,6113.057
209.999999999992,5.000,10.000,6117.181
210.099999999992,5.000,10.000,6121.305
210.199999999992,5.000,10.000,6125.429
210.299999999992,5.000,10.000,6129.553
210.399999999992,5.000,10.000,6133.677
210.499999999992,5.000,10.000,6137.801
210.599999999992,5.000,10.000,6141.926
210.699999999992,5.000,10.000,6146.050
210.799999999992,5.000,10.000,6150.175
210.899999999992,5.000,10.000,6154.299
210.999999999992,5.000,10.000,6158.424
211.099999999992,5.000,10.000,6162.549
211.199999999992,5.000,10.000,6166.674
211.299999999992,5.000,10.000,6170.798
211.399999999992,5.000,10.000,6174.923
211.499999999992,5.000,10.000,6179.049
211.599999999992,5.000,10.000,6183.174
211.699999999992,5.000,10.000,6187.299
211.799999999992,5.000,10.000,6191.424
211.899999999992,5.000,10.000,6195.549
211.999999999992,5.000,10.000,6199.675
212.099999999992,5.000,10.000,6203.800
212.199999999992,5.000,10.000,6207.926
212.299999999992,5.000,10.000,6212.051
212.399999999992,5.000,10.000,6216.177
212.499999999992,5.000,10.000,6220.303
212.599999999992,5.000,10.000,6224.429
212.699999999992,5.000,10.000,6228.554
212.799999999992,5.000,10.000,6232.680
212.899999999992,5.000,10.000,6236.806
212.999999999992,5.000,10.000,6240.932
213.099999999992,5.000,10.000,6245.058
213.199999999992,5.000,10.000,6249.184
213.299999999992,5.000,10.000,6253.311
213.399999999992,5.000,10.000,6257.437
213.499999999992,5.000,10.000,6261.563
213.599999999992,5.000,10.000,6265.690
213.699999999992,5.000,10.000,6269.816
213.799999999992,5.000,10.000,6273.942
213.899999999992,5.000,10.000,6278.069
213.999999999992,5.000,10.000,6282.196
214.099999999992,5.000,10.000,6286.322
214.199999999992,5.000,10.000,6290.449
214.299999999992,5.000,10.000,6294.575
214.399999999992,5.000,10.000,6298.702
214.499999999992,5.000,10.000,6302.829
214.599999999992,5.000,10.000,6306.956
214.699999999992,5.000,10.000,6311.083
214.799999999992,5.000,10.000,6315.210
214.899999999992,5.000,10.000,6319.337
214.999999999992,5.000,10.000,6323.464
215.099999999992,5.000,10.000,6327.591
215.199999999992,5.000,10.000,6331.718
215.299999999992,5.000,10.000,6335.845
215.399999999992,5.000,10.000,6339.972
215.499999999992,5.000,10.000,6344.100
215.599999999992,5.000,10.000,6348.227
215.699999999992,5.000,10.000,6352.354
215.799999999992,5.000,10.000,6356.482
215.899999999992,5.000,10.000,6360.609
215.999999999992,5.000,10.000,6364.736
216.099999999992,5.000,10.000,6368.864
216.199999999992,5.000,10.000,6372.991
