Time(s),Input(v),Output(v),Output(m)
608.60000000007,5.000,10.000,2634.821
608.70000000007,5.000,10.000,2638.432
608.80000000007,5.000,10.000,2642.051
608.90000000007,5.000,10.000,2645.676
609.00000000007,5.000,10.000,2649.307
609.10000000007,5.000,10.000,2652.946
609.20000000007,5.000,10.000,2656.591
609.30000000007,5.000,10.000,2660.243
609.40000000007,5.000,10.000,2663.902
609.50000000007,5.000,10.000,2667.567
609.60000000007,5.000,10.000,2671.238
609.70000000007,5.000,10.000,2674.916
609.80000000007,5.000,10.000,2678.599
609.90000000007,5.000,10.000,2682.289
610.00000000007,5.000,10.000,2685.985
610.10000000007,5.000,10.000,2689.686
610.20000000007,5.000,10.000,2693.394
610.30000000007,5.000,10.000,2697.107
610.40000000007,5.000,10.000,2700.826
610.50000000007,5.000,10.000,2704.550
610.60000000007,5.000,10.000,2708.280
610.70000000007,5.000,10.000,2712.016
610.80000000007,5.000,10.000,2715.756
610.90000000007,5.000,10.000,2719.503
611.00000000007,5.000,10.000,2723.254
611.10000000007,5.000,10.000,2727.010
611.20000000007,5.000,10.000,2730.772
611.30000000007,5.000,10.000,2734.539
611.40000000007,5.000,10.000,2738.310
611.50000000007,5.000,10.000,2742.087
611.600000000071,5.000,10.000,2745.868
611.700000000071,5.000,10.000,2749.654
611.800000000071,5.000,10.000,2753.444
611.900000000071,5.000,10.000,2757.240
612.000000000071,5.000,10.000,2761.040
612.100000000071,5.000,10.000,2764.844
612.200000000071,5.000,10.000,2768.653
612.300000000071,5.000,10.000,2772.466
612.400000000071,5.000,10.000,2776.283
612.500000000071,5.000,10.000,2780.105
612.600000000071,5.000,10.000,2783.931
612.700000000071,5.000,10.000,2787.761
612.800000000071,5.000,10.000,2791.595
612.900000000071,5.000,10.000,2795.433
613.000000000071,5.000,10.000,2799.276
613.100000000071,5.000,10.000,2803.122
613.200000000071,5.000,10.000,2806.972
613.300000000071,5.000,10.000,2810.825
613.400000000071,5.000,10.000,2814.683
613.500000000071,5.000,10.000,2818.544
613.600000000071,5.000,10.000,2822.409
613.700000000071,5.000,10.000,2826.277
613.800000000071,5.000,10.000,2830.150
613.900000000071,5.000,10.000,2834.025
