Time(s),Input(v),Output(v),Output(m)
59.7000000000006,2.338,4.960,7.086
59.8000000000006,2.328,5.047,7.210
59.9000000000006,2.338,5.130,7.329
60.0000000000006,2.328,5.210,7.443
60.1000000000006,2.328,5.285,7.551
60.2000000000006,2.328,5.357,7.653
60.3000000000006,2.328,5.426,7.751
60.4000000000006,2.318,5.490,7.843
60.5000000000006,2.318,5.551,7.930
60.6000000000006,2.318,5.608,8.012
60.7000000000006,2.328,5.662,8.089
60.8000000000006,2.318,5.712,8.160
60.9000000000006,2.318,5.759,8.227
61.0000000000006,2.318,5.802,8.288
61.1000000000006,2.318,5.842,8.345
61.2000000000006,2.318,5.878,8.397
61.3000000000006,2.318,5.911,8.444
61.4000000000006,2.318,5.940,8.486
61.5000000000006,2.318,5.967,8.524
61.6000000000006,2.318,5.990,8.557
61.7000000000006,2.328,6.010,8.585
61.8000000000006,2.328,6.027,8.610
61.9000000000006,2.318,6.041,8.630
62.0000000000006,2.328,6.052,8.646
62.1000000000006,2.328,6.060,8.657
62.2000000000006,2.328,6.065,8.665
62.3000000000006,2.328,6.068,8.669
62.4000000000006,2.348,6.068,8.668
62.5000000000006,2.348,6.065,8.665
62.6000000000006,2.348,6.060,8.658
62.7000000000006,2.348,6.053,8.647
62.8000000000006,2.358,6.044,8.634
62.9000000000006,2.358,6.032,8.617
63.0000000000006,2.348,6.018,8.597
63.1000000000006,2.348,6.002,8.575
63.2000000000006,2.358,5.984,8.549
63.3000000000006,2.348,5.964,8.520
63.4000000000006,2.358,5.942,8.488
63.5000000000006,2.358,5.918,8.454
63.6000000000006,2.358,5.892,8.417
63.7000000000006,2.407,5.864,8.377
63.8000000000006,2.446,5.835,8.335
63.9000000000006,2.446,5.805,8.293
64.0000000000006,2.446,5.775,8.250
64.1000000000006,2.446,5.745,8.207
64.2000000000006,2.456,5.714,8.163
64.3000000000006,2.446,5.683,8.119
64.4000000000006,2.446,5.651,8.074
64.5000000000006,2.446,5.620,8.028
64.6000000000006,2.446,5.587,7.982
64.7000000000006,2.446,5.554,7.935
64.8000000000006,2.446,5.521,7.888
64.9000000000006,2.446,5.488,7.840
65.0000000000006,2.456,5.454,7.791
65.1000000000006,2.446,5.420,7.742
65.2000000000006,2.446,5.385,7.693
65.3000000000006,2.446,5.350,7.643
65.4000000000006,2.446,5.315,7.593
65.5000000000006,2.446,5.279,7.542
65.6000000000005,2.446,5.243,7.490
65.7000000000005,2.456,5.207,7.438
65.8000000000005,2.446,5.170,7.386
65.9000000000005,2.446,5.133,7.333
66.0000000000005,2.446,5.096,7.280
66.1000000000005,2.456,5.059,7.226
66.2000000000005,2.446,5.021,7.172
66.3000000000005,2.446,4.983,7.118
66.4000000000005,2.446,4.944,7.063
66.5000000000005,2.446,4.905,7.008
66.6000000000005,2.446,4.866,6.952
66.7000000000005,2.446,4.827,6.896
66.8000000000005,2.456,4.787,6.839
66.9000000000005,2.446,4.747,6.782
67.0000000000005,2.456,4.707,6.724
67.1000000000005,2.495,4.667,6.667
67.2000000000005,2.515,4.627,6.610
67.3000000000005,2.535,4.588,6.554
67.4000000000004,2.535,4.550,6.500
67.5000000000004,2.535,4.513,6.447
67.6000000000004,2.525,4.477,6.396
67.7000000000004,2.525,4.442,6.346
67.8000000000004,2.535,4.408,6.297
67.9000000000004,2.525,4.375,6.250
68.0000000000004,2.525,4.342,6.203
68.1000000000004,2.525,4.311,6.159
68.2000000000004,2.525,4.280,6.115
68.3000000000004,2.535,4.250,6.072
68.4000000000004,2.535,4.222,6.031
68.5000000000004,2.525,4.194,5.991
68.6000000000004,2.525,4.166,5.952
68.7000000000004,2.525,4.140,5.914
68.8000000000004,2.525,4.114,5.878
68.9000000000004,2.525,4.089,5.842
69.0000000000004,2.525,4.065,5.807
69.1000000000003,2.525,4.042,5.774
69.2000000000003,2.525,4.019,5.741
69.3000000000003,2.525,3.997,5.710
69.4000000000003,2.535,3.975,5.679
