Time(s),Input(v),Output(v),Output(m)
85.0999999999994,2.495,5.009,7.156
85.1999999999994,2.495,5.010,7.157
85.2999999999994,2.495,5.010,7.157
85.3999999999994,2.495,5.010,7.157
85.4999999999994,2.495,5.010,7.157
85.5999999999994,2.495,5.010,7.156
85.6999999999994,2.495,5.009,7.156
85.7999999999994,2.495,5.009,7.156
85.8999999999994,2.495,5.009,7.155
85.9999999999994,2.495,5.008,7.155
86.0999999999994,2.495,5.008,7.154
86.1999999999994,2.495,5.007,7.153
86.2999999999994,2.495,5.007,7.152
86.3999999999994,2.495,5.006,7.151
86.4999999999994,2.495,5.005,7.150
86.5999999999994,2.495,5.004,7.149
86.6999999999993,2.495,5.003,7.148
86.7999999999993,2.495,5.003,7.146
86.8999999999993,2.495,5.002,7.145
86.9999999999993,2.495,5.000,7.143
87.0999999999993,2.495,4.999,7.142
87.1999999999993,2.495,4.998,7.140
87.2999999999993,2.495,4.997,7.138
87.3999999999993,2.495,4.996,7.137
87.4999999999993,2.495,4.994,7.135
87.5999999999993,2.495,4.993,7.133
87.6999999999993,2.495,4.991,7.131
87.7999999999993,2.495,4.990,7.128
87.8999999999993,2.495,4.988,7.126
87.9999999999993,2.495,4.987,7.124
88.0999999999993,2.495,4.985,7.121
88.1999999999993,2.495,4.983,7.119
88.2999999999993,2.495,4.981,7.116
88.3999999999993,2.505,4.980,7.114
88.4999999999992,2.495,4.978,7.111
88.5999999999992,2.495,4.976,7.109
88.6999999999992,2.505,4.974,7.106
88.7999999999992,2.495,4.973,7.104
88.8999999999992,2.495,4.971,7.101
88.9999999999992,2.495,4.969,7.099
89.0999999999992,2.495,4.967,7.096
89.1999999999992,2.505,4.965,7.093
89.2999999999992,2.495,4.963,7.091
89.3999999999992,2.505,4.962,7.088
89.4999999999992,2.505,4.960,7.085
89.5999999999992,2.505,4.958,7.083
89.6999999999992,2.495,4.957,7.081
89.7999999999992,2.495,4.955,7.078
89.8999999999992,2.505,4.953,7.076
89.9999999999992,2.505,4.952,7.074
90.0999999999992,2.505,4.950,7.072
90.1999999999992,2.495,4.949,7.070
90.2999999999991,2.495,4.948,7.068
90.3999999999991,2.505,4.946,7.066
90.4999999999991,2.505,4.945,7.064
90.5999999999991,2.505,4.943,7.062
90.6999999999991,2.495,4.942,7.060
90.7999999999991,2.505,4.941,7.059
90.8999999999991,2.505,4.940,7.057
90.9999999999991,2.505,4.939,7.056
91.0999999999991,2.505,4.938,7.054
91.1999999999991,2.505,4.937,7.053
91.2999999999991,2.505,4.936,7.052
91.3999999999991,2.495,4.936,7.051
91.4999999999991,2.505,4.935,7.050
91.5999999999991,2.505,4.934,7.049
91.6999999999991,2.505,4.934,7.048
91.7999999999991,2.505,4.933,7.048
91.8999999999991,2.505,4.933,7.047
91.999999999999,2.515,4.933,7.047
92.099999999999,2.505,4.933,7.047
92.199999999999,2.505,4.933,7.047
92.299999999999,2.505,4.933,7.047
92.399999999999,2.505,4.933,7.047
92.499999999999,2.505,4.933,7.047
92.599999999999,2.505,4.934,7.048
92.699999999999,2.505,4.934,7.049
92.799999999999,2.505,4.934,7.049
92.899999999999,2.505,4.935,7.050
92.999999999999,2.505,4.936,7.051
93.099999999999,2.505,4.936,7.052
93.199999999999,2.505,4.937,7.053
93.299999999999,2.505,4.938,7.054
93.399999999999,2.505,4.939,7.056
93.499999999999,2.505,4.940,7.057
93.599999999999,2.495,4.941,7.059
93.699999999999,2.505,4.942,7.060
93.7999999999989,2.505,4.943,7.061
93.8999999999989,2.505,4.944,7.063
93.9999999999989,2.495,4.945,7.065
94.0999999999989,2.505,4.946,7.066
94.1999999999989,2.505,4.947,7.068
94.2999999999989,2.505,4.949,7.070
94.3999999999989,2.505,4.950,7.071
94.4999999999989,2.505,4.951,7.073
94.5999999999989,2.505,4.953,7.075
94.6999999999989,2.505,4.954,7.077
94.7999999999989,2.495,4.956,7.080
94.8999999999989,2.505,4.957,7.082
94.9999999999989,2.505,4.959,7.084
95.0999999999989,2.505,4.960,7.086
95.1999999999989,2.495,4.962,7.088
95.2999999999989,2.505,4.963,7.090
95.3999999999989,2.495,4.965,7.093
95.4999999999988,2.505,4.966,7.095
95.5999999999988,2.495,4.968,7.097
95.6999999999988,2.495,4.969,7.099
95.7999999999988,2.505,4.971,7.101
95.8999999999988,2.495,4.972,7.103
95.9999999999988,2.505,4.973,7.105
96.0999999999988,2.505,4.975,7.107
96.1999999999988,2.495,4.976,7.109
96.2999999999988,2.505,4.977,7.111
96.3999999999988,2.495,4.979,7.113
96.4999999999988,2.495,4.980,7.115
96.5999999999988,2.505,4.981,7.116
96.6999999999988,2.505,4.983,7.118
96.7999999999988,2.495,4.984,7.120
96.8999999999988,2.495,4.985,7.122
96.9999999999988,2.495,4.986,7.123
97.0999999999988,2.495,4.987,7.125
97.1999999999988,2.495,4.988,7.126
97.2999999999987,2.495,4.989,7.128
97.3999999999987,2.495,4.990,7.129
97.4999999999987,2.495,4.991,7.130
97.5999999999987,2.495,4.992,7.131
97.6999999999987,2.495,4.992,7.132
97.7999999999987,2.505,4.993,7.132
97.8999999999987,2.495,4.993,7.133
97.9999999999987,2.495,4.994,7.134
98.0999999999987,2.495,4.994,7.134
98.1999999999987,2.495,4.994,7.135
98.2999999999987,2.495,4.995,7.135
98.3999999999987,2.495,4.995,7.135
98.4999999999987,2.495,4.995,7.135
98.5999999999987,2.495,4.995,7.135
98.6999999999987,2.495,4.995,7.135
98.7999999999987,2.495,4.995,7.135
98.8999999999987,2.495,4.994,7.135
98.9999999999986,2.495,4.994,7.134
99.0999999999986,2.495,4.994,7.134
99.1999999999986,2.495,4.993,7.133
99.2999999999986,2.495,4.993,7.132
99.3999999999986,2.495,4.992,7.132
99.4999999999986,2.495,4.991,7.131
99.5999999999986,2.495,4.991,7.130
99.6999999999986,2.495,4.990,7.129
99.7999999999986,2.495,4.989,7.127
99.8999999999986,2.495,4.988,7.126
99.9999999999986,2.495,4.987,7.125
100.099999999999,2.505,4.986,7.123
100.199999999999,2.495,4.985,7.122
100.299999999999,2.495,4.984,7.121
100.399999999999,2.495,4.983,7.119
100.499999999999,2.495,4.982,7.118
100.599999999999,2.495,4.981,7.116
100.699999999999,2.495,4.980,7.114
100.799999999999,2.495,4.979,7.112
100.899999999999,2.495,4.977,7.110
100.999999999999,2.495,4.976,7.108
101.099999999999,2.505,4.974,7.106
101.199999999999,2.505,4.973,7.104
101.299999999999,2.505,4.972,7.103
101.399999999999,2.505,4.971,7.101
101.499999999999,2.505,4.970,7.100
101.599999999999,2.505,4.969,7.098
101.699999999998,2.495,4.968,7.097
101.799999999998,2.495,4.967,7.096
101.899999999998,2.495,4.966,7.094
101.999999999998,2.505,4.965,7.093
102.099999999998,2.495,4.964,7.091
102.199999999998,2.505,4.963,7.090
102.299999999998,2.505,4.962,7.089
102.399999999998,2.505,4.961,7.087
102.499999999998,2.505,4.960,7.086
102.599999999998,2.505,4.960,7.085
102.699999999998,2.505,4.959,7.085
102.799999999998,2.505,4.959,7.084
102.899999999998,2.505,4.958,7.083
102.999999999998,2.495,4.958,7.083
103.099999999998,2.495,4.958,7.082
103.199999999998,2.505,4.957,7.082
103.299999999998,2.505,4.957,7.081
103.399999999998,2.495,4.957,7.081
103.499999999998,2.505,4.956,7.080
103.599999999998,2.505,4.956,7.080
103.699999999998,2.505,4.956,7.080
103.799999999998,2.505,4.956,7.080
103.899999999998,2.495,4.956,7.080
103.999999999998,2.495,4.956,7.080
104.099999999998,2.505,4.956,7.079
104.199999999998,2.495,4.955,7.079
104.299999999998,2.505,4.955,7.079
104.399999999998,2.505,4.955,7.079
104.499999999998,2.505,4.955,7.079
104.599999999998,2.505,4.955,7.079
104.699999999998,2.505,4.956,7.079
104.799999999998,2.505,4.956,7.080
104.899999999998,2.495,4.956,7.080
104.999999999998,2.505,4.956,7.081
105.099999999998,2.495,4.957,7.081
105.199999999998,2.505,4.957,7.081
105.299999999998,2.505,4.957,7.082
105.399999999998,2.495,4.958,7.082
105.499999999998,2.505,4.958,7.083
105.599999999998,2.505,4.958,7.083
105.699999999998,2.505,4.959,7.084
105.799999999998,2.495,4.959,7.085
105.899999999998,2.505,4.960,7.086
105.999999999998,2.505,4.960,7.086
106.099999999998,2.495,4.961,7.087
106.199999999998,2.505,4.962,7.088
106.299999999998,2.495,4.962,7.089
106.399999999998,2.505,4.963,7.090
106.499999999998,2.495,4.963,7.090
106.599999999998,2.495,4.964,7.091
106.699999999998,2.505,4.964,7.092
106.799999999998,2.505,4.965,7.093
106.899999999998,2.505,4.965,7.093
106.999999999998,2.505,4.966,7.094
107.099999999998,2.495,4.967,7.095
107.199999999998,2.495,4.967,7.096
107.299999999998,2.505,4.968,7.097
107.399999999998,2.505,4.969,7.098
107.499999999998,2.505,4.969,7.099
107.599999999998,2.495,4.970,7.100
107.699999999998,2.495,4.971,7.101
107.799999999998,2.495,4.971,7.102
107.899999999998,2.495,4.972,7.103
107.999999999998,2.495,4.972,7.103
108.099999999998,2.495,4.973,7.104
108.199999999998,2.495,4.973,7.104
108.299999999998,2.495,4.973,7.105
108.399999999998,2.505,4.973,7.105
108.499999999998,2.505,4.973,7.105
108.599999999998,2.495,4.974,7.105
108.699999999998,2.505,4.974,7.106
108.799999999998,2.505,4.974,7.106
108.899999999998,2.495,4.975,7.107
108.999999999998,2.495,4.975,7.107
109.099999999998,2.495,4.975,7.107
109.199999999998,2.495,4.975,7.107
109.299999999998,2.495,4.975,7.108
109.399999999998,2.495,4.975,7.108
109.499999999998,2.505,4.975,7.107
109.599999999998,2.505,4.975,7.107
109.699999999998,2.495,4.975,7.107
109.799999999998,2.495,4.975,7.107
109.899999999998,2.495,4.975,7.107
109.999999999998,2.495,4.975,7.107
110.099999999998,2.495,4.975,7.107
110.199999999998,2.495,4.974,7.106
110.299999999998,2.495,4.974,7.106
110.399999999998,2.505,4.974,7.105
110.499999999998,2.505,4.973,7.105
110.599999999998,2.495,4.973,7.104
110.699999999998,2.495,4.973,7.104
110.799999999998,2.505,4.972,7.103
110.899999999998,2.505,4.972,7.103
110.999999999998,2.495,4.972,7.102
111.099999999998,2.495,4.971,7.102
111.199999999998,2.495,4.971,7.101
111.299999999998,2.505,4.970,7.101
111.399999999998,2.495,4.970,7.100
111.499999999998,2.505,4.970,7.100
111.599999999998,2.505,4.969,7.099
111.699999999998,2.495,4.969,7.099
111.799999999998,2.495,4.969,7.098
111.899999999998,2.505,4.968,7.098
111.999999999998,2.505,4.968,7.097
112.099999999998,2.495,4.968,7.097
112.199999999998,2.495,4.967,7.096
112.299999999998,2.495,4.967,7.096
112.399999999998,2.505,4.967,7.095
112.499999999998,2.505,4.966,7.095
112.599999999998,2.505,4.966,7.094
112.699999999998,2.505,4.966,7.094
112.799999999998,2.505,4.966,7.094
112.899999999998,2.495,4.966,7.094
112.999999999998,2.505,4.966,7.094
113.099999999998,2.495,4.966,7.094
113.199999999998,2.495,4.966,7.094
113.299999999998,2.505,4.965,7.093
113.399999999998,2.495,4.965,7.093
113.499999999998,2.505,4.965,7.093
113.599999999998,2.505,4.965,7.093
113.699999999998,2.505,4.965,7.093
113.799999999998,2.495,4.965,7.093
113.899999999998,2.495,4.965,7.093
113.999999999998,2.505,4.965,7.093
114.099999999998,2.495,4.965,7.093
114.199999999998,2.495,4.965,7.093
114.299999999998,2.495,4.965,7.093
114.399999999998,2.495,4.965,7.093
114.499999999998,2.505,4.964,7.092
114.599999999998,2.495,4.964,7.092
114.699999999998,2.505,4.964,7.092
114.799999999998,2.495,4.964,7.091
114.899999999998,2.495,4.964,7.091
114.999999999998,2.495,4.963,7.090
115.099999999998,2.495,4.963,7.090
115.199999999998,2.495,4.962,7.089
115.299999999998,2.495,4.962,7.089
115.399999999998,2.495,4.961,7.088
115.499999999998,2.495,4.961,7.087
115.599999999998,2.505,4.960,7.086
115.699999999998,2.505,4.959,7.085
115.799999999998,2.505,4.959,7.084
115.899999999998,2.495,4.958,7.083
115.999999999998,2.505,4.958,7.083
116.099999999998,2.505,4.957,7.082
116.199999999998,2.505,4.957,7.081
116.299999999998,2.505,4.957,7.081
116.399999999998,2.505,4.957,7.081
116.499999999998,2.505,4.957,7.081
116.599999999998,2.505,4.956,7.081
116.699999999998,2.505,4.957,7.081
116.799999999998,2.505,4.957,7.081
116.899999999998,2.505,4.957,7.081
116.999999999998,2.505,4.957,7.082
117.099999999998,2.495,4.958,7.082
117.199999999998,2.495,4.958,7.083
117.299999999998,2.505,4.958,7.083
117.399999999998,2.505,4.958,7.083
117.499999999998,2.505,4.959,7.084
117.599999999998,2.505,4.959,7.085
117.699999999998,2.505,4.960,7.085
117.799999999998,2.505,4.960,7.086
117.899999999998,2.505,4.961,7.087
117.999999999998,2.505,4.962,7.088
118.099999999998,2.495,4.963,7.089
118.199999999998,2.495,4.963,7.090
118.299999999998,2.505,4.964,7.091
118.399999999998,2.505,4.965,7.092
118.499999999998,2.505,4.965,7.093
118.599999999998,2.505,4.966,7.095
118.699999999998,2.495,4.967,7.096
118.799999999998,2.495,4.968,7.097
118.899999999998,2.505,4.969,7.098
118.999999999998,2.505,4.970,7.099
119.099999999998,2.505,4.970,7.101
119.199999999998,2.505,4.971,7.102
119.299999999997,2.495,4.972,7.103
119.399999999997,2.505,4.973,7.105
119.499999999997,2.505,4.974,7.106
119.599999999997,2.495,4.975,7.108
119.699999999997,2.495,4.976,7.109
119.799999999997,2.505,4.977,7.110
119.899999999997,2.495,4.978,7.112
119.999999999997,2.495,4.979,7.113
120.099999999997,2.495,4.980,7.114
120.199999999997,2.505,4.981,7.115
120.299999999997,2.495,4.981,7.116
120.399999999997,2.505,4.982,7.117
120.499999999997,2.495,4.983,7.118
120.599999999997,2.495,4.984,7.119
120.699999999997,2.495,4.984,7.120
120.799999999997,2.495,4.985,7.121
120.899999999997,2.495,4.985,7.122
120.999999999997,2.495,4.985,7.122
121.099999999997,2.495,4.986,7.122
121.199999999997,2.495,4.986,7.123
121.299999999997,2.505,4.986,7.123
121.399999999997,2.495,4.986,7.123
121.499999999997,2.495,4.986,7.123
121.599999999997,2.495,4.986,7.123
121.699999999997,2.495,4.986,7.123
121.799999999997,2.495,4.986,7.123
121.899999999997,2.495,4.986,7.123
121.999999999997,2.495,4.986,7.122
122.099999999997,2.495,4.985,7.122
122.199999999997,2.495,4.985,7.121
122.299999999997,2.505,4.985,7.121
122.399999999997,2.505,4.984,7.120
122.499999999997,2.495,4.984,7.120
122.599999999997,2.495,4.984,7.119
122.699999999997,2.495,4.983,7.119
122.799999999997,2.495,4.983,7.118
122.899999999997,2.495,4.982,7.117
122.999999999997,2.495,4.981,7.116
123.099999999997,2.505,4.981,7.115
123.199999999997,2.495,4.980,7.114
123.299999999997,2.495,4.979,7.113
123.399999999997,2.505,4.979,7.112
123.499999999997,2.495,4.978,7.111
123.599999999997,2.495,4.977,7.110
123.699999999997,2.495,4.977,7.109
123.799999999997,2.495,4.976,7.108
123.899999999997,2.495,4.975,7.107
123.999999999997,2.495,4.974,7.105
124.099999999997,2.495,4.973,7.104
124.199999999997,2.505,4.972,7.102
124.299999999997,2.505,4.971,7.101
124.399999999997,2.505,4.970,7.100
124.499999999997,2.505,4.969,7.099
124.599999999997,2.495,4.968,7.098
124.699999999997,2.495,4.967,7.096
124.799999999997,2.495,4.967,7.095
124.899999999997,2.495,4.966,7.094
124.999999999997,2.505,4.965,7.093
125.099999999997,2.495,4.964,7.091
125.199999999997,2.495,4.963,7.090
125.299999999997,2.505,4.962,7.089
125.399999999997,2.505,4.961,7.087
125.499999999997,2.495,4.960,7.086
125.599999999997,2.505,4.959,7.085
125.699999999997,2.495,4.959,7.084
125.799999999997,2.495,4.958,7.082
125.899999999997,2.495,4.957,7.081
125.999999999997,2.495,4.956,7.080
126.099999999997,2.495,4.955,7.078
126.199999999997,2.505,4.954,7.077
126.299999999997,2.495,4.953,7.075
126.399999999997,2.505,4.952,7.074
126.499999999997,2.505,4.951,7.072
126.599999999997,2.505,4.950,7.071
126.699999999997,2.505,4.949,7.070
126.799999999997,2.505,4.948,7.069
126.899999999997,2.505,4.948,7.068
126.999999999997,2.495,4.947,7.068
127.099999999997,2.505,4.947,7.067
127.199999999997,2.495,4.946,7.066
127.299999999997,2.505,4.946,7.065
127.399999999997,2.505,4.945,7.065
127.499999999997,2.505,4.945,7.064
127.599999999997,2.505,4.944,7.064
127.699999999997,2.505,4.944,7.063
127.799999999997,2.505,4.944,7.063
127.899999999997,2.505,4.944,7.063
127.999999999997,2.495,4.944,7.063
128.099999999997,2.505,4.944,7.063
128.199999999997,2.505,4.944,7.063
128.299999999997,2.495,4.944,7.063
128.399999999997,2.505,4.944,7.063
128.499999999997,2.505,4.944,7.063
128.599999999997,2.505,4.945,7.064
128.699999999997,2.505,4.945,7.064
128.799999999997,2.505,4.945,7.065
128.899999999997,2.515,4.946,7.065
128.999999999997,2.505,4.946,7.066
129.099999999997,2.505,4.947,7.067
129.199999999997,2.505,4.948,7.068
129.299999999997,2.505,4.949,7.070
129.399999999997,2.505,4.950,7.071
129.499999999997,2.495,4.951,7.072
129.599999999997,2.505,4.952,7.074
129.699999999997,2.505,4.953,7.075
129.799999999997,2.495,4.954,7.077
129.899999999997,2.505,4.955,7.078
129.999999999997,2.505,4.956,7.080
130.099999999997,2.495,4.957,7.081
130.199999999997,2.495,4.958,7.083
130.299999999997,2.495,4.959,7.084
130.399999999997,2.495,4.960,7.085
130.499999999997,2.505,4.960,7.086
130.599999999997,2.505,4.961,7.087
130.699999999997,2.505,4.962,7.089
130.799999999997,2.505,4.963,7.090
130.899999999997,2.505,4.964,7.091
130.999999999997,2.495,4.965,7.093
131.099999999997,2.495,4.966,7.094
131.199999999997,2.495,4.967,7.096
131.299999999997,2.505,4.968,7.097
131.399999999997,2.505,4.969,7.098
131.499999999997,2.505,4.970,7.100
131.599999999997,2.495,4.971,7.101
131.699999999997,2.505,4.972,7.102
131.799999999997,2.505,4.973,7.104
131.899999999997,2.505,4.974,7.105
131.999999999997,2.495,4.975,7.107
132.099999999997,2.495,4.976,7.109
132.199999999997,2.495,4.977,7.110
132.299999999997,2.495,4.978,7.111
132.399999999997,2.495,4.979,7.112
132.499999999997,2.495,4.979,7.113
132.599999999997,2.495,4.980,7.114
132.699999999997,2.495,4.980,7.115
132.799999999997,2.505,4.981,7.116
132.899999999997,2.505,4.981,7.116
132.999999999997,2.495,4.982,7.117
133.099999999997,2.495,4.983,7.118
133.199999999997,2.495,4.983,7.119
133.299999999997,2.495,4.983,7.119
133.399999999997,2.495,4.984,7.120
133.499999999997,2.495,4.984,7.120
133.599999999997,2.495,4.984,7.120
133.699999999997,2.495,4.984,7.120
133.799999999997,2.505,4.984,7.120
133.899999999997,2.495,4.984,7.120
133.999999999997,2.495,4.984,7.120
134.099999999997,2.495,4.984,7.120
134.199999999997,2.495,4.984,7.120
134.299999999997,2.495,4.984,7.119
134.399999999997,2.495,4.983,7.119
134.499999999997,2.495,4.983,7.118
134.599999999997,2.495,4.982,7.118
134.699999999997,2.495,4.982,7.117
134.799999999997,2.495,4.981,7.116
134.899999999997,2.495,4.981,7.115
134.999999999997,2.495,4.980,7.114
135.099999999997,2.495,4.979,7.113
135.199999999997,2.495,4.978,7.112
135.299999999997,2.495,4.977,7.111
135.399999999997,2.495,4.977,7.109
135.499999999997,2.495,4.975,7.108
135.599999999997,2.495,4.974,7.106
135.699999999997,2.505,4.973,7.105
135.799999999997,2.495,4.972,7.103
135.899999999997,2.495,4.971,7.102
135.999999999997,2.495,4.970,7.100
136.099999999997,2.495,4.969,7.098
136.199999999997,2.495,4.967,7.096
136.299999999997,2.495,4.966,7.094
136.399999999997,2.495,4.965,7.092
136.499999999997,2.505,4.963,7.090
136.599999999997,2.505,4.962,7.088
136.699999999997,2.505,4.961,7.087
136.799999999997,2.505,4.959,7.085
136.899999999997,2.505,4.958,7.083
136.999999999997,2.495,4.957,7.082
137.099999999996,2.505,4.956,7.081
137.199999999996,2.505,4.955,7.079
137.299999999996,2.505,4.955,7.078
137.399999999996,2.505,4.954,7.077
137.499999999996,2.505,4.953,7.076
137.599999999996,2.505,4.953,7.075
137.699999999996,2.505,4.952,7.074
137.799999999996,2.495,4.952,7.074
137.899999999996,2.505,4.951,7.073
137.999999999996,2.495,4.951,7.073
138.099999999996,2.505,4.950,7.072
138.199999999996,2.495,4.950,7.072
138.299999999996,2.505,4.950,7.071
138.399999999996,2.505,4.949,7.070
138.499999999996,2.495,4.949,7.070
138.599999999996,2.505,4.949,7.070
138.699999999996,2.505,4.948,7.069
138.799999999996,2.505,4.948,7.069
